asn,description,total_ipv4,observed_bad_ipv4_unique,observed_bad_ipv4_weighted,abuse_ratio_unique_pct,abuse_ratio_weighted_pct,distinct_feeds,distinct_feed_families,maliciousness_score,confidence_score,category,operator_profile,operator_tags,recommended_action,spamhaus_asndrop_flag,community_bad_asn_flag,known_scanner_flag,score_density,score_volume,score_diversity,score_severity,score_persistence,score_routing,score_context_adjustment,routing_risk_score,rpki_risk_score,spamhaus_drop_ipv4_weighted,threatfox_ipport_recent_ipv4_weighted,urlhaus_recent_urls_ipv4_weighted,openphish_feed_ipv4_weighted,ripe_first_seen_utc,ripe_last_seen_utc,ripe_visibility_v4_pct,ripe_announced_prefixes_v4,ripe_announced_ipv4,ripe_observed_neighbours,ripe_rpki_total_prefixes_v4,ripe_rpki_prefixes_checked_v4,ripe_rpki_valid_prefixes_v4,ripe_rpki_invalid_asn_prefixes_v4,ripe_rpki_invalid_length_prefixes_v4,ripe_rpki_invalid_prefixes_v4,ripe_rpki_unknown_prefixes_v4,ripe_rpki_coverage_pct_v4,ripe_rpki_partial_flag,first_seen_utc,last_seen_utc,runs_seen_30d,days_observed_30d,reasons
AS11891,US - COSL-ASN-01,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS400680,US - EVERFOX,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS210595,FR - FREECARAIBE,65536,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS136503,"PH - PCDSI-AS-AP Personal Collection Direct Selling, Inc.",256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS24705,GB - ECOM-SPARE,1280,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS35070,FR - DIGITAL-VIRGO,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS263957,BR - SEU LUGAR TELECOM,768,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS274129,"DO - ABITAVERAS WIRELESS, S.R.L.",256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS28219,BR - Net Rosas Telecomunicacoes Ltda.,8192,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS152066,ID - IDNIC-NIM-UMJ-AS-ID PT Nawal Informasi Media,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS11777,US - NCAOC,2048,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS200818,IT - CONNEXTRA,1280,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS32165,US - BCBSMA,1792,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS395698,US - BCBSKS,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS215351,IR - MGADMIN-AS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS270786,BR - CITYNET COM. DE PROD. DE INFORMATICA LTDA,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS201523,PT - EDP-AS,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS31371,DE - WISSENSCHAFTSLADEN-AS Germany,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS198638,AT - FLEXBIT-AT-AS,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS52097,MD - MOBIAS-AUTSYS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS32605,US - BRAVESOFT-AS,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS51492,DE - AQUILIUS,2048,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS141633,ID - IDNIC-UHO-AS-ID Universitas Halu Oleo,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS401446,US - CVDN,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS53146,BR - R2 Telecom Com. Prod. Inform. Ltda,4096,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS207729,FI - OITIS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS265748,AR - GLNet SRL,2048,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS22278,CA - LUMEO-DC-KHSC,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS34982,DE - AS_ESAG,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS58149,DE - VBL-AS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS52873,BR - Softdados Telecomunicacoes,4096,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS60345,DE - IXNET ixnt,1792,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS133349,ID - IDNIC-JUC-AS-ID PT Jasa Utama Capital,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS7536,"TW - ZHEITECH-AS-TW Zhei Technology Co., Ltd.",4096,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS205248,CZ - TRIAR,2304,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS200056,FR - INFRARINOX INFRARINOX,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS60680,OM - OMANTRA-AS,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS207869,AT - GANZRUND-AT-AS,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS206240,DE - PDV-SACHSEN,1792,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS45692,AU - DFSI-AS-AP DFSI Spatial Services,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS158,US - ERI-AS,912640,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS42775,GB - DSRT-NET,2048,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS200050,FR - ITSVISION,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS10569,CU - Red CENIAInternet,65536,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS17613,KR - KTEINFO-AS-KR KTE Information and Communications,1792,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS149427,AU - CHSPL-AS-AP C & M HOSTING SOLUTIONS PTY LTD as trustee for the C&M Filpo Hosting Trust,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS207022,IT - FIBERSICILIA,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS26037,CA - RED-DEER-POLYTECHNIC,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS62525,CA - LIFELABS-INC,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS30136,US - AD12,8704,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS32438,US - GRO-UCFUSM-1N,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS213360,AT - Panda Community,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS265986,BR - Linkup Telecomunicacoes,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS63066,US - 7HOOPNETWORK,1792,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS214498,GB - MCLARENAPPLIED,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS328350,ZA - NetworkComputing-AS,4096,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS212832,FR - REPTIGO,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS31756,US - COLORADOSPRINGS-GOV,2048,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS265841,AR - KOTIK LIDIA INES,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS207355,DK - KA-NET,9728,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS200825,US - MEGASERVERS-NL,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS202916,NL - SAVVII Savvii B.V.,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS272058,CO - TEVECOM S.A.S,1792,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS267350,BR - Go INTERNET E TELECOM LTDA ME,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS134284,IN - KGDCPL-AS KPMG Global Delivery Center Private Limited,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS401847,US - 321-WLCS-ASN,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS137180,IN - UNI6711-AS Unified Voice Communication Private Ltd,1536,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS150732,BD - GUMOTIONLINE-AS-AP Gumati Online,768,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS274743,BR - FASTWEB TELECOMUNICACOES,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS38184,TH - INET-TVI-TH Thaivivat Insurance,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS142628,MY - HIIFIMSDNBHD-AS-AP HIIFI M SDN BHD,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS52755,BR - U&M MINERACAO E CONSTRUCAO SA,2048,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS27290,US - DISCRETE-TECH-SVCS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS61943,BR - Francisco Jose Rodrigues Teixeira - ME,2048,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS395053,US - CCS-CORPORATE461,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS49369,RU - AORS-AS,512,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS265255,BR - R.N.P. DE SOUSA EIRELI,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS49879,TR - HOSTHANE,5376,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS31699,SA - BANK-AL-JAZIRA-AS,2560,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS398576,US - PCBPRTLND,13056,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS266084,BR - F DOS S BEZERRA PONTES - ME,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS60329,RU - SAFIB,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS265607,MX - CONECTARED SA DE CV,1536,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS399937,US - UCMCLOUD,3328,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS264628,"VE - CORPORACION FIBEX TELECOM, C.A.",10240,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS49622,UA - ITERA-AS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS55219,US - SOURCEFIRE-LABS,1536,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS14292,US - CSC-VISA,768,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS23550,US - HUB-ADVANCED-NETWORKS-LLC,7424,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS56850,GB - AKARI-AS,1024,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS42017,UZ - ARSINFORM-AS,8192,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS9387,PK - SHARPTEL-AS-AP SHARP TELECOM PRIVATE LIMITED,5888,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,access_isp_or_telco,access_isp_or_telco,monitor,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,Operator profile access_isp_or_telco
AS393260,CA - -Reserved AS,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS55691,ID - UMN-AS-ID Universitas Multimedia Nusantara,768,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
AS152153,MY - NETINFINIUM-AS-AP NETINFINIUM SOLUTIONS SDN BHD,256,0,0,0.000000,0.000000,0,0,0,0,insufficient_evidence,unknown,,monitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,0,
